timestamp,key,input_ch_powers,total_input_power,total_output_power,total_gain,output_ch_powers
2024-12-06 09:30:58.347965,g27.5_s1_r11,"[-21.675987243652344, -1000.0, -23.4727783203125, -1000.0, -21.925819396972656, -1000.0, -21.91431427001953, -1000.0, -1000.0, -21.810758590698242, -1000.0, -1000.0, -21.783090591430664, -1000.0, -21.786752700805664, -1000.0, -21.867338180541992, -1000.0, -1000.0, -1000.0, -21.82571029663086, -1000.0, -1000.0, -1000.0, -21.80733871459961, -1000.0, -21.63372039794922, -1000.0, -1000.0, -1000.0, -21.59767723083496, -1000.0, -21.64165496826172, -1000.0, -21.662324905395508, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -21.555173873901367, -1000.0, -21.671422958374023, -1000.0, -21.6752872467041, -1000.0, -1000.0, -1000.0, -21.749845504760742, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-8.0,19.7,27.6,"[5.77, -inf, 4.18, -inf, 5.6, -inf, 5.49, -inf, -inf, 5.15, -inf, -inf, 4.97, -inf, 4.88, -inf, 4.75, -inf, -inf, -inf, 4.92, -inf, -inf, -inf, 5.0, -inf, 5.48, -inf, -inf, -inf, 5.25, -inf, 5.77, -inf, 5.19, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 5.15, -inf, 5.43, -inf, 5.45, -inf, -inf, -inf, 5.18, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.348318,g29.0_s1_r11,"[-21.675987243652344, -1000.0, -23.4727783203125, -1000.0, -21.925819396972656, -1000.0, -21.91431427001953, -1000.0, -1000.0, -21.810758590698242, -1000.0, -1000.0, -21.783090591430664, -1000.0, -21.786752700805664, -1000.0, -21.867338180541992, -1000.0, -1000.0, -1000.0, -21.82571029663086, -1000.0, -1000.0, -1000.0, -21.80733871459961, -1000.0, -21.63372039794922, -1000.0, -1000.0, -1000.0, -21.59767723083496, -1000.0, -21.64165496826172, -1000.0, -21.662324905395508, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -21.555173873901367, -1000.0, -21.671422958374023, -1000.0, -21.6752872467041, -1000.0, -1000.0, -1000.0, -21.749845504760742, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-8.0,20.9,28.8,"[7.09, -inf, 5.39, -inf, 6.9, -inf, 6.84, -inf, -inf, 6.45, -inf, -inf, 6.29, -inf, 6.17, -inf, 6.06, -inf, -inf, -inf, 6.2, -inf, -inf, -inf, 6.27, -inf, 6.74, -inf, -inf, -inf, 6.52, -inf, 7.02, -inf, 6.4, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.36, -inf, 6.66, -inf, 6.69, -inf, -inf, -inf, 6.37, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.349520,g30.5_s1_r11,"[-21.677051544189453, -1000.0, -23.497955322265625, -1000.0, -21.883691787719727, -1000.0, -21.900190353393555, -1000.0, -1000.0, -21.827930450439453, -1000.0, -1000.0, -21.77357292175293, -1000.0, -21.756263732910156, -1000.0, -21.84415054321289, -1000.0, -1000.0, -1000.0, -21.83179473876953, -1000.0, -1000.0, -1000.0, -21.770519256591797, -1000.0, -21.62502670288086, -1000.0, -1000.0, -1000.0, -21.574819564819336, -1000.0, -21.64244270324707, -1000.0, -21.677806854248047, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -21.54330825805664, -1000.0, -21.70791244506836, -1000.0, -21.658077239990234, -1000.0, -1000.0, -1000.0, -21.749452590942383, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-8.0,20.9,28.8,"[7.1, -inf, 5.42, -inf, 6.86, -inf, 6.82, -inf, -inf, 6.45, -inf, -inf, 6.25, -inf, 6.18, -inf, 6.01, -inf, -inf, -inf, 6.17, -inf, -inf, -inf, 6.26, -inf, 6.72, -inf, -inf, -inf, 6.53, -inf, 7.04, -inf, 6.4, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.36, -inf, 6.66, -inf, 6.69, -inf, -inf, -inf, 6.37, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.350714,g32.0_s1_r11,"[-21.677051544189453, -1000.0, -23.497955322265625, -1000.0, -21.883691787719727, -1000.0, -21.900190353393555, -1000.0, -1000.0, -21.827930450439453, -1000.0, -1000.0, -21.77357292175293, -1000.0, -21.756263732910156, -1000.0, -21.84415054321289, -1000.0, -1000.0, -1000.0, -21.83179473876953, -1000.0, -1000.0, -1000.0, -21.770519256591797, -1000.0, -21.62502670288086, -1000.0, -1000.0, -1000.0, -21.574819564819336, -1000.0, -21.64244270324707, -1000.0, -21.677806854248047, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -21.54330825805664, -1000.0, -21.70791244506836, -1000.0, -21.658077239990234, -1000.0, -1000.0, -1000.0, -21.749452590942383, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-7.9,20.9,28.8,"[7.13, -inf, 5.61, -inf, 6.89, -inf, 6.78, -inf, -inf, 6.47, -inf, -inf, 6.26, -inf, 6.18, -inf, 6.04, -inf, -inf, -inf, 6.2, -inf, -inf, -inf, 6.28, -inf, 6.74, -inf, -inf, -inf, 6.54, -inf, 7.06, -inf, 6.4, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.35, -inf, 6.7, -inf, 6.67, -inf, -inf, -inf, 6.37, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.354727,g33.5_s1_r11,"[-21.65667152404785, -1000.0, -23.465850830078125, -1000.0, -21.87212562561035, -1000.0, -21.863264083862305, -1000.0, -1000.0, -21.81008529663086, -1000.0, -1000.0, -21.746471405029297, -1000.0, -21.761981964111328, -1000.0, -21.837833404541016, -1000.0, -1000.0, -1000.0, -21.811084747314453, -1000.0, -1000.0, -1000.0, -21.76175880432129, -1000.0, -21.622276306152344, -1000.0, -1000.0, -1000.0, -21.566862106323242, -1000.0, -21.587390899658203, -1000.0, -21.623554229736328, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -21.521175384521484, -1000.0, -21.707271575927734, -1000.0, -21.654287338256836, -1000.0, -1000.0, -1000.0, -21.711227416992188, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-8.0,20.8,28.7,"[7.11, -inf, 5.45, -inf, 6.92, -inf, 6.82, -inf, -inf, 6.48, -inf, -inf, 6.25, -inf, 6.16, -inf, 6.05, -inf, -inf, -inf, 6.2, -inf, -inf, -inf, 6.22, -inf, 6.69, -inf, -inf, -inf, 6.44, -inf, 6.99, -inf, 6.31, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.26, -inf, 6.6, -inf, 6.58, -inf, -inf, -inf, 6.28, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.355645,g35.0_s1_r11,"[-21.65667152404785, -1000.0, -23.465850830078125, -1000.0, -21.87212562561035, -1000.0, -21.863264083862305, -1000.0, -1000.0, -21.81008529663086, -1000.0, -1000.0, -21.746471405029297, -1000.0, -21.761981964111328, -1000.0, -21.837833404541016, -1000.0, -1000.0, -1000.0, -21.811084747314453, -1000.0, -1000.0, -1000.0, -21.76175880432129, -1000.0, -21.622276306152344, -1000.0, -1000.0, -1000.0, -21.566862106323242, -1000.0, -21.587390899658203, -1000.0, -21.623554229736328, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -21.521175384521484, -1000.0, -21.707271575927734, -1000.0, -21.654287338256836, -1000.0, -1000.0, -1000.0, -21.711227416992188, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-8.0,20.8,28.7,"[6.94, -inf, 5.38, -inf, 6.75, -inf, 6.68, -inf, -inf, 6.33, -inf, -inf, 6.14, -inf, 6.09, -inf, 5.95, -inf, -inf, -inf, 6.1, -inf, -inf, -inf, 6.2, -inf, 6.65, -inf, -inf, -inf, 6.43, -inf, 6.97, -inf, 6.3, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.26, -inf, 6.61, -inf, 6.61, -inf, -inf, -inf, 6.28, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.358167,g20.0_s2_r11,"[-23.66714859008789, -1000.0, -25.320175170898438, -1000.0, -23.860870361328125, -1000.0, -23.891204833984375, -1000.0, -1000.0, -23.780517578125, -1000.0, -1000.0, -23.750621795654297, -1000.0, -23.726966857910156, -1000.0, -23.83753204345703, -1000.0, -1000.0, -1000.0, -23.814327239990234, -1000.0, -1000.0, -1000.0, -23.75067901611328, -1000.0, -23.578330993652344, -1000.0, -1000.0, -1000.0, -23.559738159179688, -1000.0, -23.601776123046875, -1000.0, -23.62694549560547, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.51891326904297, -1000.0, -23.709728240966797, -1000.0, -23.560104370117188, -1000.0, -1000.0, -1000.0, -23.712081909179688, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-10.0,10.3,20.1,"[-3.93, -inf, -5.38, -inf, -4.08, -inf, -4.16, -inf, -inf, -4.51, -inf, -inf, -4.69, -inf, -4.77, -inf, -4.84, -inf, -inf, -inf, -4.58, -inf, -inf, -inf, -4.44, -inf, -4.0, -inf, -inf, -inf, -4.22, -inf, -3.66, -inf, -4.38, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -4.37, -inf, -4.02, -inf, -3.97, -inf, -inf, -inf, -4.35, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.360147,g21.5_s2_r11,"[-23.66714859008789, -1000.0, -25.320175170898438, -1000.0, -23.860870361328125, -1000.0, -23.891204833984375, -1000.0, -1000.0, -23.780517578125, -1000.0, -1000.0, -23.750621795654297, -1000.0, -23.726966857910156, -1000.0, -23.83753204345703, -1000.0, -1000.0, -1000.0, -23.814327239990234, -1000.0, -1000.0, -1000.0, -23.75067901611328, -1000.0, -23.578330993652344, -1000.0, -1000.0, -1000.0, -23.559738159179688, -1000.0, -23.601776123046875, -1000.0, -23.62694549560547, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.51891326904297, -1000.0, -23.709728240966797, -1000.0, -23.560104370117188, -1000.0, -1000.0, -1000.0, -23.712081909179688, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-10.0,11.8,21.6,"[-2.3, -inf, -3.95, -inf, -2.49, -inf, -2.6, -inf, -inf, -2.94, -inf, -inf, -3.11, -inf, -3.24, -inf, -3.32, -inf, -inf, -inf, -3.05, -inf, -inf, -inf, -2.9, -inf, -2.45, -inf, -inf, -inf, -2.7, -inf, -2.12, -inf, -2.86, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -2.85, -inf, -2.5, -inf, -2.46, -inf, -inf, -inf, -2.85, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.361885,g23.0_s2_r11,"[-23.649269104003906, -1000.0, -25.487205505371094, -1000.0, -23.851211547851562, -1000.0, -23.858871459960938, -1000.0, -1000.0, -23.79180908203125, -1000.0, -1000.0, -23.778064727783203, -1000.0, -23.70880126953125, -1000.0, -23.855342864990234, -1000.0, -1000.0, -1000.0, -23.795852661132812, -1000.0, -1000.0, -1000.0, -23.728294372558594, -1000.0, -23.606128692626953, -1000.0, -1000.0, -1000.0, -23.546245574951172, -1000.0, -23.62508773803711, -1000.0, -23.67975616455078, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.516651153564453, -1000.0, -23.68893051147461, -1000.0, -23.59952163696289, -1000.0, -1000.0, -1000.0, -23.741336822509766, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-10.0,13.3,23.1,"[-0.78, -inf, -2.05, -inf, -0.69, -inf, -0.91, -inf, -inf, -1.39, -inf, -inf, -1.56, -inf, -1.68, -inf, -1.74, -inf, -inf, -inf, -1.52, -inf, -inf, -inf, -1.39, -inf, -0.91, -inf, -inf, -inf, -1.15, -inf, -0.55, -inf, -1.33, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -1.34, -inf, -0.95, -inf, -0.97, -inf, -inf, -inf, -1.33, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.362367,g26.0_s2_r11,"[-23.64697265625, -1000.0, -25.204097747802734, -1000.0, -23.860767364501953, -1000.0, -23.869476318359375, -1000.0, -1000.0, -23.80844497680664, -1000.0, -1000.0, -23.713760375976562, -1000.0, -23.683483123779297, -1000.0, -23.837318420410156, -1000.0, -1000.0, -1000.0, -23.81122589111328, -1000.0, -1000.0, -1000.0, -23.737937927246094, -1000.0, -23.571517944335938, -1000.0, -1000.0, -1000.0, -23.524887084960938, -1000.0, -23.597938537597656, -1000.0, -23.657142639160156, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.499221801757812, -1000.0, -23.695003509521484, -1000.0, -23.616100311279297, -1000.0, -1000.0, -1000.0, -23.72705841064453, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-10.0,16.2,26.1,"[2.29, -inf, 0.8, -inf, 2.07, -inf, 1.98, -inf, -inf, 1.67, -inf, -inf, 1.47, -inf, 1.41, -inf, 1.23, -inf, -inf, -inf, 1.49, -inf, -inf, -inf, 1.62, -inf, 2.06, -inf, -inf, -inf, 1.81, -inf, 2.4, -inf, 1.6, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 1.6, -inf, 1.97, -inf, 1.98, -inf, -inf, -inf, 1.61, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.364093,g29.0_s2_r11,"[-23.64697265625, -1000.0, -25.204097747802734, -1000.0, -23.860767364501953, -1000.0, -23.869476318359375, -1000.0, -1000.0, -23.80844497680664, -1000.0, -1000.0, -23.713760375976562, -1000.0, -23.683483123779297, -1000.0, -23.837318420410156, -1000.0, -1000.0, -1000.0, -23.81122589111328, -1000.0, -1000.0, -1000.0, -23.737937927246094, -1000.0, -23.571517944335938, -1000.0, -1000.0, -1000.0, -23.524887084960938, -1000.0, -23.597938537597656, -1000.0, -23.657142639160156, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.499221801757812, -1000.0, -23.695003509521484, -1000.0, -23.616100311279297, -1000.0, -1000.0, -1000.0, -23.72705841064453, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-10.0,19.2,29.1,"[5.23, -inf, 4.52, -inf, 5.02, -inf, 4.99, -inf, -inf, 4.7, -inf, -inf, 4.55, -inf, 4.46, -inf, 4.26, -inf, -inf, -inf, 4.51, -inf, -inf, -inf, 4.63, -inf, 5.08, -inf, -inf, -inf, 4.79, -inf, 5.37, -inf, 4.6, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 4.6, -inf, 4.96, -inf, 4.96, -inf, -inf, -inf, 4.59, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.365773,g30.5_s2_r11,"[-23.676040649414062, -1000.0, -25.32227325439453, -1000.0, -23.843326568603516, -1000.0, -23.88870620727539, -1000.0, -1000.0, -23.819419860839844, -1000.0, -1000.0, -23.76260757446289, -1000.0, -23.70449447631836, -1000.0, -23.84319305419922, -1000.0, -1000.0, -1000.0, -23.802352905273438, -1000.0, -1000.0, -1000.0, -23.74079132080078, -1000.0, -23.602149963378906, -1000.0, -1000.0, -1000.0, -23.578350067138672, -1000.0, -23.62717056274414, -1000.0, -23.631942749023438, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.51171112060547, -1000.0, -23.744129180908203, -1000.0, -23.60799789428711, -1000.0, -1000.0, -1000.0, -23.739749908447266, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-9.9,20.7,30.5,"[6.83, -inf, 5.8, -inf, 6.58, -inf, 6.69, -inf, -inf, 6.22, -inf, -inf, 6.01, -inf, 5.97, -inf, 5.84, -inf, -inf, -inf, 6.01, -inf, -inf, -inf, 6.06, -inf, 6.54, -inf, -inf, -inf, 6.23, -inf, 6.88, -inf, 6.02, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.01, -inf, 6.42, -inf, 6.38, -inf, -inf, -inf, 6.02, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.367292,g32.0_s2_r11,"[-23.676040649414062, -1000.0, -25.32227325439453, -1000.0, -23.843326568603516, -1000.0, -23.88870620727539, -1000.0, -1000.0, -23.819419860839844, -1000.0, -1000.0, -23.76260757446289, -1000.0, -23.70449447631836, -1000.0, -23.84319305419922, -1000.0, -1000.0, -1000.0, -23.802352905273438, -1000.0, -1000.0, -1000.0, -23.74079132080078, -1000.0, -23.602149963378906, -1000.0, -1000.0, -1000.0, -23.578350067138672, -1000.0, -23.62717056274414, -1000.0, -23.631942749023438, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.51171112060547, -1000.0, -23.744129180908203, -1000.0, -23.60799789428711, -1000.0, -1000.0, -1000.0, -23.739749908447266, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-10.0,20.8,30.7,"[7.02, -inf, 5.32, -inf, 6.77, -inf, 6.69, -inf, -inf, 6.37, -inf, -inf, 6.18, -inf, 6.08, -inf, 5.97, -inf, -inf, -inf, 6.15, -inf, -inf, -inf, 6.21, -inf, 6.65, -inf, -inf, -inf, 6.39, -inf, 7.01, -inf, 6.21, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.18, -inf, 6.56, -inf, 6.58, -inf, -inf, -inf, 6.2, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.367792,g33.5_s2_r11,"[-23.676040649414062, -1000.0, -25.32227325439453, -1000.0, -23.843326568603516, -1000.0, -23.88870620727539, -1000.0, -1000.0, -23.819419860839844, -1000.0, -1000.0, -23.76260757446289, -1000.0, -23.70449447631836, -1000.0, -23.84319305419922, -1000.0, -1000.0, -1000.0, -23.802352905273438, -1000.0, -1000.0, -1000.0, -23.74079132080078, -1000.0, -23.602149963378906, -1000.0, -1000.0, -1000.0, -23.578350067138672, -1000.0, -23.62717056274414, -1000.0, -23.631942749023438, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.51171112060547, -1000.0, -23.744129180908203, -1000.0, -23.60799789428711, -1000.0, -1000.0, -1000.0, -23.739749908447266, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-10.0,21.0,30.9,"[7.24, -inf, 5.54, -inf, 7.0, -inf, 6.91, -inf, -inf, 6.56, -inf, -inf, 6.37, -inf, 6.25, -inf, 6.12, -inf, -inf, -inf, 6.31, -inf, -inf, -inf, 6.34, -inf, 6.79, -inf, -inf, -inf, 6.52, -inf, 7.17, -inf, 6.33, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.34, -inf, 6.7, -inf, 6.67, -inf, -inf, -inf, 6.31, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
2024-12-06 09:30:58.372078,g35.0_s2_r11,"[-23.652179718017578, -1000.0, -24.70743179321289, -1000.0, -23.84872817993164, -1000.0, -23.882076263427734, -1000.0, -1000.0, -23.74637222290039, -1000.0, -1000.0, -23.73064422607422, -1000.0, -23.690418243408203, -1000.0, -23.812122344970703, -1000.0, -1000.0, -1000.0, -23.772193908691406, -1000.0, -1000.0, -1000.0, -23.700801849365234, -1000.0, -23.559974670410156, -1000.0, -1000.0, -1000.0, -23.534263610839844, -1000.0, -23.606548309326172, -1000.0, -23.657894134521484, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -23.534896850585938, -1000.0, -23.688518524169922, -1000.0, -23.60169219970703, -1000.0, -1000.0, -1000.0, -23.731372833251953, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0, -1000.0]",-10.0,20.9,30.8,"[7.01, -inf, 5.34, -inf, 6.77, -inf, 6.73, -inf, -inf, 6.36, -inf, -inf, 6.2, -inf, 6.09, -inf, 6.0, -inf, -inf, -inf, 6.18, -inf, -inf, -inf, 6.28, -inf, 6.7, -inf, -inf, -inf, 6.4, -inf, 7.02, -inf, 6.17, -inf, -inf, -inf, -inf, -inf, -inf, -inf, 6.18, -inf, 6.57, -inf, 6.57, -inf, -inf, -inf, 6.2, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf, -inf]"
